5	0.0286197	956	10	0.0232831	1032	20	0.022613	1182	
5	0.0222163	1584	10	0.0222238	1900	20	0.0246167	1282	
5	0.023315	573	10	0.023402	573	20	0.0231337	951	
5	0.0234872	2804	10	0.0231534	2232	20	0.0234684	2154	
5	0.0220237	990	10	0.0228102	990	20	0.022496	1090	
5	0.0256537	7505	10	0.0254846	6955	20	0.0245561	7470	
5	0.0251161	6571	10	0.0256877	6571	20	0.0247481	6922	
5	0.0242444	7668	10	0.0249559	6865	20	0.0245696	6968	
5	0.0239896	16659	10	0.0235399	16670	20	0.0254551	16225	
5	0.0256595	9741	10	0.0244395	10440	20	0.0247947	10194	
5	0.025562	18065	10	0.0264191	17562	20	0.0270084	17465	
5	0.0277348	19439	10	0.0263973	19853	20	0.0270425	19475	
5	0.0254254	29443	10	0.0258208	29287	20	0.0260334	29368	
5	0.0261472	14660	10	0.0249042	15532	20	0.0275166	14432	
5	0.026779	27139	10	0.0272348	27139	20	0.0268482	27139	
5	0.0282222	72665	10	0.029108	72768	20	0.0289992	72317	
5	0.0277985	79693	10	0.0312856	78747	20	0.0289768	78747	
5	0.0303318	74424	10	0.0283949	74387	20	0.0285538	74424	
5	0.0289499	77152	10	0.0300194	77555	20	0.0295782	77533	
5	0.0289877	63413	10	0.0272607	64095	20	0.0298261	63229	
5	0.0309262	77774	10	0.0322119	77786	20	0.0325943	77775	
5	0.0304752	100484	10	0.0310707	100515	20	0.0303934	100484	
5	0.0295338	135618	10	0.030401	135618	20	0.0295366	135622	
5	0.0304497	119974	10	0.0305343	119974	20	0.0308362	120008	
5	0.0294181	128747	10	0.029756	128765	20	0.0305429	128747	
5	0.0231277	108	10	0.0228348	108	20	0.0220948	144	
5	0.0223712	70	10	0.0224857	70	20	0.0226188	70	
5	0.0220377	48	10	0.0220479	15	20	0.022529	48	
5	0.0227509	306	10	0.022224	300	20	0.0231232	306	
5	0.0221571	362	10	0.0221711	362	20	0.023536	386	
5	0.0250052	6709	10	0.026565	6659	20	0.0255738	7389	
5	0.025999	4098	10	0.024437	4099	20	0.0246622	4612	
5	0.0251	5649	10	0.0260374	5580	20	0.0256589	5692	
5	0.0247462	2809	10	0.0238661	2822	20	0.0241103	2934	
5	0.0244716	5643	10	0.025014	5377	20	0.0244046	5593	
5	0.0267928	21193	10	0.027171	20240	20	0.0277326	19732	
5	0.0279336	17399	10	0.0263773	17499	20	0.0284278	17435	
5	0.0289471	24675	10	0.0273734	24934	20	0.0261593	26119	
5	0.0288377	19008	10	0.0284099	20419	20	0.0287646	20238	
5	0.0258962	21086	10	0.0274391	19639	20	0.0264673	20162	
5	0.0289854	58749	10	0.0280133	58214	20	0.0283527	57640	
5	0.0307109	81510	10	0.0298318	81653	20	0.0322096	81663	
5	0.0303543	65134	10	0.0301602	65134	20	0.032528	65565	
5	0.0295106	78216	10	0.0313875	78326	20	0.0298561	78165	
5	0.03045	66579	10	0.0304027	66579	20	0.0303552	66875	
5	0.0314594	64469	10	0.0290689	64451	20	0.0308566	64479	
5	0.0320673	113999	10	0.029423	114025	20	0.0293865	114050	
5	0.0307742	74329	10	0.032078	74323	20	0.0314252	74329	
5	0.0302981	110295	10	0.0325238	110295	20	0.0304769	110295	
5	0.0303131	95616	10	0.0300888	95616	20	0.030139	95616	
5	0.0238812	0	10	0.0241406	0	20	0.0242697	0	
5	0.0216988	0	10	0.022091	0	20	0.0223685	0	
5	0.0229872	0	10	0.0237736	0	20	0.0228592	0	
5	0.0224684	0	10	0.0227399	0	20	0.0229776	0	
5	0.0228855	24	10	0.0231195	0	20	0.0232656	0	
5	0.0234451	2357	10	0.0244843	2500	20	0.0249734	2324	
5	0.024876	2912	10	0.0252269	3298	20	0.0265156	2918	
5	0.0262201	5144	10	0.0268166	5743	20	0.0274449	5306	
5	0.0260812	4551	10	0.0284558	3934	20	0.0260901	4292	
5	0.0260222	4698	10	0.0267101	3289	20	0.0259762	3360	
5	0.0276824	21529	10	0.0309999	20470	20	0.0307939	20379	
5	0.0286892	13802	10	0.0277739	13550	20	0.0306738	13715	
5	0.0303025	20223	10	0.0289716	19982	20	0.0313759	20077	
5	0.0299293	24666	10	0.0287097	26060	20	0.0300928	25292	
5	0.0266679	16607	10	0.02537	17228	20	0.0280045	15677	
5	0.0307744	65386	10	0.0318364	65386	20	0.0316307	65420	
5	0.0308752	65879	10	0.0304878	65766	20	0.0311101	66024	
5	0.0309749	78577	10	0.0303614	78744	20	0.0320699	78545	
5	0.0338923	81688	10	0.030806	81627	20	0.0295066	81627	
5	0.0337773	68249	10	0.0324424	68249	20	0.0297714	68575	
5	0.0327985	90486	10	0.0307921	90486	20	0.0311898	90545	
5	0.0311462	115285	10	0.0337324	115249	20	0.029744	115249	
5	0.0292065	68540	10	0.0323748	68635	20	0.0301198	68554	
5	0.0307446	79006	10	0.03305	79006	20	0.0315934	79006	
5	0.0309539	98110	10	0.0318711	98110	20	0.0301003	98110	
5	0.0226515	0	10	0.0225276	0	20	0.0226674	0	
5	0.0228833	0	10	0.022421	0	20	0.0227295	0	
5	0.0220632	0	10	0.0225186	0	20	0.0225294	0	
5	0.0228689	0	10	0.0224397	0	20	0.0229044	0	
5	0.0231473	0	10	0.0234667	0	20	0.0233518	0	
5	0.0260982	936	10	0.0283882	1080	20	0.0256466	999	
5	0.0277999	246	10	0.0255943	1430	20	0.0279276	446	
5	0.0256915	1167	10	0.0254643	876	20	0.0252688	1522	
5	0.0258601	1483	10	0.0268225	1422	20	0.0268045	1405	
5	0.0249184	948	10	0.0256645	1623	20	0.0272667	940	
5	0.0285429	10952	10	0.0280787	10439	20	0.0292937	10883	
5	0.0313005	18937	10	0.0303459	18720	20	0.0320646	18829	
5	0.0293639	10102	10	0.0284581	10292	20	0.0281274	10357	
5	0.0285425	26464	10	0.0308063	26314	20	0.032617	25923	
5	0.0295102	8722	10	0.0292839	8942	20	0.0290184	8452	
5	0.0299956	48213	10	0.0333172	47867	20	0.0292246	47760	
5	0.0300096	43212	10	0.0326813	43004	20	0.0308727	43088	
5	0.0300708	55730	10	0.0302225	55760	20	0.0308346	55938	
5	0.0315367	59635	10	0.0297472	59622	20	0.0290897	59686	
5	0.0306983	42953	10	0.0290737	43102	20	0.030985	42828	
5	0.0305817	126104	10	0.0300101	126072	20	0.0288739	126064	
5	0.0294236	114686	10	0.0308655	114686	20	0.0283489	114686	
5	0.030519	112102	10	0.0314172	112102	20	0.0318651	112102	
5	0.0302847	98206	10	0.0304712	98206	20	0.0297451	98206	
5	0.0297835	157300	10	0.0296827	157296	20	0.029847	157353	
5	0.0219842	0	10	0.0222973	0	20	0.0224543	0	
5	0.022833	0	10	0.0229488	0	20	0.0226099	0	
5	0.0240666	0	10	0.0231327	0	20	0.0242829	82	
5	0.0217935	0	10	0.0222586	0	20	0.0224298	0	
5	0.022688	0	10	0.0224848	0	20	0.0226886	0	
5	0.025679	0	10	0.0249018	0	20	0.0248846	0	
5	0.0266232	1152	10	0.0271877	679	20	0.0268059	978	
5	0.0280233	3963	10	0.0268395	4927	20	0.0302398	4337	
5	0.0240778	0	10	0.0240359	0	20	0.023934	0	
5	0.0239147	0	10	0.024094	0	20	0.0246165	0	
5	0.0313466	31478	10	0.0290531	32001	20	0.0314048	31542	
5	0.0294588	21724	10	0.028991	21920	20	0.0290183	21514	
5	0.03052	27346	10	0.0313597	27125	20	0.0308729	27292	
5	0.0330402	19746	10	0.0300474	19681	20	0.0301647	19648	
5	0.0286613	14414	10	0.0285778	15094	20	0.0294979	14488	
5	0.029971	47108	10	0.0290769	46982	20	0.0307727	46790	
5	0.0309016	50540	10	0.0301898	50839	20	0.03105	50450	
5	0.0292871	26133	10	0.0297653	25564	20	0.0298748	26455	
5	0.0298076	66879	10	0.0295028	66773	20	0.0309643	66773	
