5	0.0229409	956	10	0.0236582	1182	20	0.0243337	1012	
5	0.0227263	1634	10	0.0236118	1374	20	0.0230962	1392	
5	0.0221756	951	10	0.021617	951	20	0.0236213	573	
5	0.0232734	2094	10	0.02256	2232	20	0.023234	2232	
5	0.0229817	990	10	0.0224553	990	20	0.0219437	1090	
5	0.0256609	7215	10	0.0245716	7215	20	0.0263724	7725	
5	0.0238933	6571	10	0.0249783	6571	20	0.0244155	6571	
5	0.0244142	6968	10	0.024833	6865	20	0.0252452	7040	
5	0.0250084	16581	10	0.0248307	16542	20	0.0244108	16581	
5	0.0253576	10109	10	0.0242118	9873	20	0.0249627	10109	
5	0.0249929	17492	10	0.0258238	17562	20	0.0276223	17562	
5	0.0276578	19312	10	0.0273237	19497	20	0.0270156	19572	
5	0.0257982	30179	10	0.0259619	29313	20	0.0256537	30139	
5	0.0256683	14808	10	0.0251278	14469	20	0.0254251	14646	
5	0.0261836	27248	10	0.0273811	27123	20	0.0257744	27803	
5	0.0289811	73090	10	0.0289154	72426	20	0.0314282	72497	
5	0.029214	79023	10	0.0294465	78747	20	0.0294791	79023	
5	0.0287426	74436	10	0.0303838	74362	20	0.0291574	74613	
5	0.0273157	77470	10	0.0303693	77527	20	0.0302338	77202	
5	0.0283022	64187	10	0.0309747	64132	20	0.0302757	63413	
5	0.0324713	77786	10	0.0310977	77774	20	0.0310466	77774	
5	0.0317169	100500	10	0.0302758	100484	20	0.0309432	100484	
5	0.0310155	135618	10	0.0310325	135618	20	0.0318823	135618	
5	0.0314314	119974	10	0.029822	120008	20	0.0314045	119974	
5	0.029864	128765	10	0.0312877	128747	20	0.0307226	128765	
5	0.022393	144	10	0.0235447	144	20	0.022419	144	
5	0.0218728	70	10	0.0229612	70	20	0.0224685	70	
5	0.0224739	15	10	0.0221468	48	20	0.02276	48	
5	0.0226425	300	10	0.0221968	176	20	0.0228931	306	
5	0.0255094	105	10	0.0223699	273	20	0.0223584	189	
5	0.02432	6709	10	0.0248283	7389	20	0.02559	7389	
5	0.0254949	4099	10	0.0252949	4098	20	0.024872	4099	
5	0.0246392	5929	10	0.0245649	5649	20	0.0254808	5580	
5	0.0226598	2895	10	0.0247346	2865	20	0.0256956	2895	
5	0.0242426	5340	10	0.02473	5373	20	0.0237026	5341	
5	0.0283464	20750	10	0.0292277	20264	20	0.0279721	20613	
5	0.028414	17411	10	0.0288387	17582	20	0.0271442	17349	
5	0.0272598	24843	10	0.0285579	24583	20	0.0259253	25102	
5	0.0301609	19525	10	0.0264697	19815	20	0.0280535	19639	
5	0.0278762	19802	10	0.0278945	19651	20	0.0267636	19767	
5	0.0286988	57960	10	0.0298042	58286	20	0.0280787	58962	
5	0.0308043	81579	10	0.0311363	81573	20	0.0323252	81573	
5	0.030043	65380	10	0.0311052	65134	20	0.031259	65159	
5	0.0300742	79034	10	0.0308256	78380	20	0.0306551	78312	
5	0.0314731	66701	10	0.0313329	66599	20	0.0306981	66875	
5	0.0308585	64482	10	0.0318655	64482	20	0.0311043	64527	
5	0.0301664	113999	10	0.03154	114019	20	0.0298684	113999	
5	0.0320157	74329	10	0.0311254	74326	20	0.030818	74329	
5	0.0312119	110295	10	0.0307151	110314	20	0.0298828	110314	
5	0.0304393	95616	10	0.0301985	95643	20	0.0308188	95616	
5	0.0245547	0	10	0.023941	0	20	0.0241748	0	
5	0.0222795	0	10	0.0228291	0	20	0.0229467	0	
5	0.0226622	0	10	0.0232717	0	20	0.0221582	0	
5	0.0225531	0	10	0.0219824	0	20	0.0228444	0	
5	0.0224382	24	10	0.0216887	0	20	0.0227784	0	
5	0.0250469	2359	10	0.0236769	2282	20	0.0243926	2392	
5	0.0263271	2918	10	0.0273927	4105	20	0.0247188	2969	
5	0.0260388	5660	10	0.0267921	5635	20	0.0275689	5565	
5	0.0270979	3934	10	0.0255598	4034	20	0.0271346	4666	
5	0.0273673	3909	10	0.0263165	4182	20	0.0280531	3909	
5	0.0280854	21017	10	0.0296528	20745	20	0.0293591	21119	
5	0.0281825	13513	10	0.0292328	14161	20	0.029149	14028	
5	0.0280154	20173	10	0.0284516	20070	20	0.0293029	19916	
5	0.0299736	27009	10	0.0315508	24554	20	0.0289031	26749	
5	0.0266184	16607	10	0.0274749	15149	20	0.0274816	16152	
5	0.0312287	65420	10	0.0308132	65442	20	0.0324494	65416	
5	0.0315382	65925	10	0.0296826	65802	20	0.0323237	65839	
5	0.0308883	78451	10	0.03086	78744	20	0.0310715	78598	
5	0.0294597	82026	10	0.0345247	81823	20	0.0343722	81688	
5	0.030857	68367	10	0.0308562	68264	20	0.0311274	68264	
5	0.0298371	90566	10	0.0307831	90545	20	0.0320005	90486	
5	0.0304142	115285	10	0.0300383	115666	20	0.0310317	115285	
5	0.0313002	68554	10	0.0294701	68558	20	0.0311653	68560	
5	0.0317492	79131	10	0.0318383	79123	20	0.0309943	79013	
5	0.0306737	98110	10	0.0314099	98110	20	0.030474	98110	
5	0.0231664	0	10	0.0220392	0	20	0.0225608	0	
5	0.0220802	0	10	0.0225784	0	20	0.0227633	0	
5	0.0221798	0	10	0.0226186	0	20	0.0217917	0	
5	0.0225136	0	10	0.022927	0	20	0.0227307	0	
5	0.0238376	0	10	0.0228157	0	20	0.0236048	0	
5	0.0245415	2286	10	0.0260426	1383	20	0.0272349	1572	
5	0.0257839	216	10	0.026096	172	20	0.0247706	216	
5	0.0279112	1013	10	0.0251734	1522	20	0.0253213	1624	
5	0.026055	1483	10	0.0263164	1483	20	0.0252597	1483	
